--------------------------------------------------
### Mass point displacement & velocity record ####
--------------------------------------------------
| StepNo | StepAccumTime | DisplAccum | Velo |    
--------------------------------------------------
538	0.537	-2.94464e-14	1.03963e-11
539	0.538	-1.78561e-14	1.15059e-11
540	0.539	-5.75617e-15	1.14245e-11
541	0.54	5.66692e-15	1.02795e-11
542	0.541	1.54096e-14	8.28534e-12
543	0.542	2.2727e-14	5.71443e-12
544	0.543	2.71764e-14	2.86598e-12
545	0.544	2.86289e-14	3.51074e-14
546	0.545	2.72496e-14	-2.51438e-12
547	0.546	2.34526e-14	-4.5716e-12
548	0.547	1.78373e-14	-5.99307e-12
549	0.548	1.11134e-14	-6.70937e-12
550	0.549	4.02302e-15	-6.72421e-12
551	0.55	-2.73172e-15	-6.10675e-12
552	0.551	-8.55093e-15	-4.97849e-12
553	0.552	-1.29827e-14	-3.49664e-12
554	0.553	-1.5751e-14	-1.83579e-12
555	0.554	-1.67631e-14	-1.69733e-13
556	0.555	-1.6101e-14	1.3447e-12
557	0.556	-1.39949e-14	2.58069e-12
558	0.557	-1.07877e-14	3.45029e-12
559	0.558	-6.89104e-15	3.90875e-12
560	0.559	-2.73976e-15	3.95443e-12
561	0.56	1.25108e-15	3.62453e-12
562	0.561	4.72323e-15	2.98778e-12
563	0.562	7.40311e-15	2.13478e-12
564	0.563	9.11899e-15	1.16728e-12
565	0.564	9.80684e-15	1.87578e-13
566	0.565	9.50551e-15	-7.11204e-13
567	0.566	8.34276e-15	-1.45288e-12
568	0.567	6.51427e-15	-1.98368e-12
569	0.568	4.25855e-15	-2.275e-12
570	0.569	1.83016e-15	-2.3236e-12
571	0.57	-5.25721e-16	-2.14934e-12
572	0.571	-2.59537e-15	-1.79096e-12
573	0.572	-4.2134e-15	-1.30061e-12
574	0.573	-5.27346e-15	-7.37552e-13
575	0.574	-5.73219e-15	-1.61929e-13
576	0.575	-5.60705e-15	3.71e-13
577	0.576	-4.96847e-15	8.15531e-13
578	0.577	-3.92801e-15	1.13885e-12
579	0.578	-2.62369e-15	1.32282e-12
580	0.579	-1.20439e-15	1.36419e-12
581	0.58	1.85162e-16	1.27342e-12
582	0.581	1.41761e-15	1.07232e-12
583	0.582	2.39313e-15	7.90845e-13
584	0.583	3.04604e-15	4.63483e-13
585	0.584	3.34754e-15	1.25561e-13
586	0.585	3.30468e-15	-1.90158e-13
587	0.586	2.9561e-15	-4.56288e-13
588	0.587	2.36527e-15	-6.5285e-13
589	0.588	1.61195e-15	-7.684e-13
590	0.589	7.83172e-16	-8.00244e-13
591	0.59	-3.57347e-17	-7.53813e-13
592	0.591	-7.68938e-16	-6.41334e-13
593	0.592	-1.35627e-15	-4.80001e-13
594	0.593	-1.75731e-15	-2.89862e-13
595	0.594	-1.95316e-15	-9.16517e-14
596	0.595	-1.94608e-15	9.52246e-14
597	0.596	-1.75715e-15	2.54375e-13
598	0.597	-1.42237e-15	3.73657e-13
599	0.598	-9.87828e-16	4.4589e-13
600	0.599	-5.04311e-16	4.69029e-13
601	0.6	-2.21071e-17	4.45841e-13
602	0.601	4.13679e-16	3.83159e-13
603	0.602	7.66834e-16	2.90835e-13
604	0.603	1.01254e-15	1.80512e-13
605	0.604	1.13854e-15	6.43483e-14
606	0.605	1.14506e-15	-4.617e-14
